tweet,date,city,user_location,place,coordinates,id,link
@lcvelez y Joe Biden no le entregó la presidencia a Donald Trump... ¡sniff! https://t.co/ED7sipoHTe,2020-11-07 22:06:56,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325198075548360704,https://twitter.com/i/web/status/1325198075548360704
"Donald Trump, en el club de los pocos presidentes derrotados en reelección https://t.co/6i9iE40ZpB",2020-11-07 22:03:02,Bogota,"Bogotá, Colombia",,,1325197092315303936,https://twitter.com/i/web/status/1325197092315303936
Cuando Donald Trump trina pendejadas twitter se lo marca como falso. No hubo fraude y aquí te lo explican picadito: https://t.co/bwwgqZe9Mi,2020-11-07 22:01:25,Bogota,Bogota Colombia,,,1325196686315057153,https://twitter.com/i/web/status/1325196686315057153
"#Elecciones2020  Trump recibió noticia sobre victoria de Biden mientras jugaba golf, en Virginia. Vea sus declaraciones 👉 https://t.co/86FZevQTjr https://t.co/MK9er4PNQb",2020-11-07 21:57:27,Bogota,"Bogotá, Colombia",,,1325195686330081283,https://twitter.com/i/web/status/1325195686330081283
"El camino de la derrota de Donald Trump
https://t.co/BzYyksvP8w https://t.co/ap2PbCVscp",2020-11-07 21:55:22,Bogota,"Bogotá, Colombia",,,1325195162767794177,https://twitter.com/i/web/status/1325195162767794177
Como puede llegar a la PRESIDENCIA DEL PAIS MAS PODEROSO del Mundo un Individuo como DONALD TRUMP?  Increible no!!!,2020-11-07 21:51:06,Bogota,Bogota,,,1325194089080492032,https://twitter.com/i/web/status/1325194089080492032
El hechizo de Lana Del Rey contra Donald J. Trump para que dejará de ser el presidente FUNCIONÓ. 🔮🧙🏻‍♀️,2020-11-07 21:45:10,Bogota,"Bogotá, Colombia.",,,1325192597472595970,https://twitter.com/i/web/status/1325192597472595970
Dudo mucho que en su vida Donald Trump haya perdido de ésta manera.,2020-11-07 21:43:50,Bogota,"Pereira, Colombia",,,1325192262180106240,https://twitter.com/i/web/status/1325192262180106240
"@rcnradio Que con Biden ennla presidencia perdió:
1 Donald Trump. (Mentiroso)
2 El centro demoniaco (instigador)
3 @lcvelez periodista conciliador
4 RCN NTN24 y todo el grupo
5. Colombia y su relación bipartidista 
6 @MariaFdaCabal trumpetista al 100%
@PachoSantosC aceptan renuncia.",2020-11-07 21:43:48,Bogota,Armenia,,,1325192252067508224,https://twitter.com/i/web/status/1325192252067508224
"Donald Trump, en el club de los pocos presidentes derrotados en reelección https://t.co/XnUxiAt1iO",2020-11-07 21:41:01,Bogota,"Bogotá, Colombia",,,1325191553967591424,https://twitter.com/i/web/status/1325191553967591424
Trump asegura que 'la elección está lejos de haber finalizado' https://t.co/G4BKSOq6dm a través de @eltiempo,2020-11-07 21:39:07,Bogota,"Bogotá, Colombia ",,,1325191074294489088,https://twitter.com/i/web/status/1325191074294489088
"¡Las redes nunca perdonan! Reviva los mejores memes que dejó la victoria de Biden sobre Trump
https://t.co/JNJvucFdga https://t.co/mNteUs8UFF",2020-11-07 21:30:14,Bogota,Bogotá,,,1325188836301869056,https://twitter.com/i/web/status/1325188836301869056
"🚨 Polarización, coronavirus y protestas, entre los desafíos que deberá enfrentar Joe Biden cuando se posesione como presidente de Estados Unidos. Le contamos👇 https://t.co/EVTxEIfNmj

#Elecciones2020",2020-11-07 21:26:14,Bogota,Bogotá,,,1325187830675542016,https://twitter.com/i/web/status/1325187830675542016
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/qi1jbliFyF https://t.co/d5tQcqmcEM",2020-11-07 21:12:02,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325184256365096960,https://twitter.com/i/web/status/1325184256365096960
@Urregosinache @ELTIEMPO Más quema'o que Donald Trump! 🔥,2020-11-07 21:06:22,Bogota,Bogota ,,,1325182830612258816,https://twitter.com/i/web/status/1325182830612258816
Donald Trump quedas eliminado de la casa estudio,2020-11-07 21:03:54,Bogota,Bogotá - Colombia,,,1325182210186547201,https://twitter.com/i/web/status/1325182210186547201
"#Nacional | Polo Democrático celebra derrota de Donald Trump con un comunicado

Ver más 👉  https://t.co/yRPy6J18ci https://t.co/7D96Biv4lq",2020-11-07 21:01:14,Bogota,Bogotá,,,1325181538112163841,https://twitter.com/i/web/status/1325181538112163841
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/5s6dtQPOpi https://t.co/PZSwyTgmVW",2020-11-07 20:58:22,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325180818235379713,https://twitter.com/i/web/status/1325180818235379713
MAGA - Cuando se reventó la burbuja | Donald Trump's Last Election Night Party - The Atlantic https://t.co/FfTNJd7iSU,2020-11-07 20:56:16,Bogota,"Bogotá, Colombia",,,1325180291368022016,https://twitter.com/i/web/status/1325180291368022016
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/hgZ2BqaW2N https://t.co/eGzHueuIgX",2020-11-07 20:56:05,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325180242013659136,https://twitter.com/i/web/status/1325180242013659136
Lo mínimo que se espera de un buen líder es manejar bien la adversidad. La no concesión es la prueba de la falta de carácter de Donald Trump. https://t.co/T73TFaF1TD,2020-11-07 20:55:47,Bogota,Bogotá,,,1325180169628250112,https://twitter.com/i/web/status/1325180169628250112
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/VoOAlgacSf https://t.co/BrKav4Zois",2020-11-07 20:52:00,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325179215537434629,https://twitter.com/i/web/status/1325179215537434629
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/NK890PCAzf https://t.co/2LDxrTUSPE",2020-11-07 20:50:49,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325178918748319744,https://twitter.com/i/web/status/1325178918748319744
"Les recuerdo que las verdaderas elecciones en los EE.UU. ocurrirán el 14 de diciembre, cuando los electores se reúnan. Así que, queda más de 1 mes para resolver quiénes serán los electores y el Presidente de EE.UU., aunque les adelanto será Donald J. Trump. 

No crean en medios. https://t.co/hp83eUtbQv https://t.co/poniNLh2U0",2020-11-07 20:50:31,Bogota,Venezuela,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325178843892764672,https://twitter.com/i/web/status/1325178843892764672
"Muy bien dicho exministro Guillermo Rivera, el Planeta estaba en Peligro con el demonio llamado, Donald Trump, en La Casa Blanca. https://t.co/4RaXHEyXcB",2020-11-07 20:37:32,Bogota,"Bogotá, Colombia",,,1325175575531704326,https://twitter.com/i/web/status/1325175575531704326
En este momento Miguel  Polo Polo y Manguito están incendiando llantas en respaldo a Donald Trump en Magangue. 😬,2020-11-07 20:24:00,Bogota,Bogota,,,1325172169446313984,https://twitter.com/i/web/status/1325172169446313984
⚠️ Donald Trump asegura que 'la elección está lejos de haber finalizado'. Así reaccionó el actual presidente de Estados Unidos ► https://t.co/IoI8LAJS31 https://t.co/IdQAH85542,2020-11-07 20:22:45,Bogota,"Bogotá, Colombia",,,1325171857381863425,https://twitter.com/i/web/status/1325171857381863425
Donald Trump entra al club de los presidentes que no lograron reelegirse https://t.co/HnzxptLEiu,2020-11-07 20:22:32,Bogota,"Bogotá, Colombia",,,1325171799487700995,https://twitter.com/i/web/status/1325171799487700995
"Para cuando les vengan otra vez con el cuento que ""qué bolas que apoyas al candidato que Maduro apoya""
https://t.co/OHYTC7kFgn",2020-11-07 20:22:10,Bogota,"Bogotá, Colombia",,,1325171708790075393,https://twitter.com/i/web/status/1325171708790075393
Donald Trump entra al club de los presidentes que no lograron reelegirse https://t.co/eHoP1N7xfm,2020-11-07 20:14:42,Bogota,Ibagué,,,1325169828668329985,https://twitter.com/i/web/status/1325169828668329985
Donald Trump entra al club de los pocos presidentes que no lograron reelección https://t.co/1jLqKhkzKk,2020-11-07 20:11:39,Bogota,"Bogotá, Colombia",,,1325169063769878528,https://twitter.com/i/web/status/1325169063769878528
Gracias al pueblo estadounidense por librarnos de la gran amenaza global llamada Donald Trump. Respiramos un poco más tranquilos ahora.,2020-11-07 20:10:32,Bogota,"Bogota, Colombia",,,1325168780587266048,https://twitter.com/i/web/status/1325168780587266048
"Joe Biden sacó un puntaje muy superior al de Donald Trump en el colegio electoral. En las últimas horas los medios de comunicación le dieron la victoria en Nevada, que era uno de los estados que faltaba por decidirse.
https://t.co/RgbwjniTma",2020-11-07 20:10:02,Bogota,"Bogotá, Colombia",,,1325168655403945984,https://twitter.com/i/web/status/1325168655403945984
"""Habrá semanas,meses y años para discutir qué sucedió en EE.UU. que convirtió a Trump en presidente, y por qué. Por ahora, basta con saber que se va, y pronto. Donald Trump es un perdedor, y Estados Unidos, incluso si estuvo muy cerca,ganó""
https://t.co/UOhPbsmh79 lee @NewYorker",2020-11-07 20:09:16,Bogota,"Bogotá, Colombia",,,1325168463128768513,https://twitter.com/i/web/status/1325168463128768513
#Perfil El veterano político demócrata asumirá la Presidencia a los 78 años tras una vida dedicada al servicio público. Durante este último año ha enfrentado cuestionamientos sobre su edad y salud mental. https://t.co/YxyuQWM37f vía @lapatriacom,2020-11-07 20:08:00,Bogota,"Manizales, Colombia",,,1325168142423715842,https://twitter.com/i/web/status/1325168142423715842
⚠️ Esta fue la primera reacción de Donald Trump al resultado de las #Elecciones2020 que dieron con ganador a Joe Biden y Kamala Harris ⬇️ https://t.co/4n4GcjWSvt,2020-11-07 20:03:54,Bogota,Bogotá,,,1325167109823995905,https://twitter.com/i/web/status/1325167109823995905
"#NoticiasDeLaHora Por su parte, Donald Trump no reconoce el triunfo de Biden e insiste en que los tribunales deberán darle la razón en no contabilizar los votos que, según él, ilegalmente le están dando el triunfo de Biden. 

📻👉https://t.co/I4itLl7UeG
Foto: EFE https://t.co/i37FcvDHAV",2020-11-07 20:02:30,Bogota,"Bogotá, Colombia",,,1325166758714503168,https://twitter.com/i/web/status/1325166758714503168
Donald Trump: “La elección está lejos de haber finalizado” #Noticias #lavibrante #AEstahora Leer más... https://t.co/WG7UwuEsVe #destacadas #joebiden,2020-11-07 20:00:56,Bogota,Bogota,,,1325166366417096705,https://twitter.com/i/web/status/1325166366417096705
"Perdió el Centro Democrático, partido político de extrema derecha colombiano, hicieron campaña abiertamente por Donald Trump. El gobierno de Duque son los únicos aliados incondicionales en la región del derrotado gobierno de Trump.",2020-11-07 19:54:00,Bogota,Chapinero,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0047e3673df9779d', url='https://api.twitter.com/1.1/geo/id/0047e3673df9779d.json', place_type='city', name='Guasca', full_name='Guasca, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-73.977972999179, 4.66621299724656], [-73.7503100038377, 4.66621299724656], [-73.7503100038377, 4.89683199888785], [-73.977972999179, 4.89683199888785]]]), attributes={})",,1325164618881269761,https://twitter.com/i/web/status/1325164618881269761
⚠️ Esta fue la primera reacción de Donald Trump al resultado de las #Elecciones2020 que dieron con ganador a Joe Biden y Kamala Harris 👉 https://t.co/jRd5Fw3eSw https://t.co/6K5XAYMfSV,2020-11-07 19:53:32,Bogota,"Bogotá, Colombia",,,1325164501897900034,https://twitter.com/i/web/status/1325164501897900034
